,genre,artist_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,liveness_binary,danceability_binary,Major,Minor,A,A#,B,C,C#,D,D#,E,F,F#,G,G#
107683,7,1944,94851,20,0.8440000000000001,0.56,142373,0.617,0.0,0.831,-10.332,0.951,78.878,1,0.467,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
107690,7,1925,49458,20,0.7829999999999999,0.5660000000000001,82240,0.7829999999999999,0.0,0.784,-15.646,0.948,84.295,1,0.44,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
107707,7,377,27299,20,0.652,0.565,38813,0.677,0.0,0.177,-9.143,0.489,176.521,1,0.968,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
107716,7,4795,21441,19,0.8690000000000001,0.55,204973,0.725,0.0,0.8590000000000001,-12.723,0.9,107.152,1,0.359,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
107723,7,7067,109401,18,0.905,0.486,164187,0.857,0.0,0.664,-4.794,0.8959999999999999,167.979,1,0.6859999999999999,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
107745,7,4955,92499,19,0.8170000000000001,0.573,193960,0.6459999999999999,0.0,0.762,-11.574000000000002,0.949,130.162,1,0.266,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
107771,7,8108,96569,17,0.865,0.615,157099,0.5329999999999999,0.0,0.899,-14.233,0.897,120.465,1,0.607,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
107789,7,2922,106773,17,0.912,0.631,147867,0.272,0.0,0.7959999999999999,-25.855,0.939,82.50200000000002,1,0.556,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
107824,7,2176,89764,18,0.777,0.532,98133,0.977,0.0,0.355,-4.149,0.921,80.432,1,0.17,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
107828,7,7245,105322,18,0.8640000000000001,0.405,88387,0.499,4.6e-05,0.68,-10.609000000000002,0.0521,130.873,1,0.6409999999999999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
107845,7,7067,33088,18,0.85,0.5579999999999999,145835,0.871,0.0,0.8290000000000001,-10.894,0.906,89.738,1,0.456,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
107892,7,5898,492,19,0.8109999999999999,0.516,207667,0.831,0.0,0.866,-8.589,0.939,76.941,1,0.187,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
107893,7,3286,19834,17,0.799,0.5429999999999999,132382,0.389,0.0,0.97,-22.816,0.938,79.187,1,0.122,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
107911,7,515,30329,17,0.794,0.628,169440,0.429,0.0,0.0623,-17.425,0.8809999999999999,87.302,1,0.665,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
107914,7,5352,27940,17,0.889,0.481,39040,0.907,0.0,0.835,-12.831,0.892,98.293,1,0.218,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
107939,7,579,54609,17,0.73,0.466,206609,0.7609999999999999,0.0,0.374,-11.527,0.916,172.889,1,0.0981,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
107947,7,8834,18587,18,0.87,0.514,185611,0.7390000000000001,0.0,0.88,-8.769,0.956,167.46099999999996,1,0.35600000000000004,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
107952,7,2922,19037,17,0.897,0.539,144507,0.39,0.00016,0.846,-23.026,0.94,77.55199999999998,1,0.192,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
107954,7,579,78999,17,0.769,0.502,121347,0.7609999999999999,0.0,0.705,-15.443,0.923,75.32600000000002,1,0.122,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
107955,7,8834,99413,18,0.877,0.528,118283,0.737,0.0,0.954,-8.414,0.951,86.36,1,0.522,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
107957,7,2359,39103,18,0.812,0.581,168160,0.639,0.0,0.637,-7.882999999999999,0.915,79.639,1,0.485,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
107961,7,10502,30525,19,0.862,0.619,74760,0.499,0.0,0.73,-15.13,0.94,88.615,1,0.5489999999999999,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
107967,7,4014,99030,19,0.769,0.547,143405,0.629,0.0,0.821,-10.441,0.862,82.53,1,0.622,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
107976,7,3286,77607,17,0.743,0.463,237936,0.328,0.0,0.843,-23.687,0.937,85.535,1,0.172,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
108010,7,5352,75593,17,0.826,0.442,42000,0.966,1.8e-05,0.862,-12.803,0.8959999999999999,83.36,1,0.0373,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
108040,7,10502,80078,19,0.794,0.611,74267,0.65,0.0,0.778,-15.427,0.926,93.979,1,0.5529999999999999,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108063,7,10502,101556,18,0.903,0.431,53040,0.762,0.0,0.7070000000000001,-12.657,0.937,74.74600000000002,1,0.628,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
108064,7,3286,12456,17,0.846,0.383,123590,0.339,7.11e-06,0.736,-20.045,0.915,168.40599999999995,1,0.365,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108084,7,10502,103239,19,0.921,0.478,78333,0.755,0.0,0.8290000000000001,-14.041,0.952,178.10299999999995,1,0.79,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
108085,7,1925,109825,20,0.7020000000000001,0.725,87480,0.4920000000000001,0.0,0.8220000000000001,-13.61,0.92,117.996,1,0.711,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
108122,7,7712,38720,17,0.887,0.635,132440,0.461,0.0,0.921,-8.198,0.943,85.87100000000002,1,0.762,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
108134,7,579,43284,16,0.8029999999999999,0.476,104387,0.924,0.0,0.8190000000000001,-11.743,0.937,88.045,1,0.109,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
108179,7,10502,39915,18,0.674,0.561,47853,0.618,0.0,0.501,-17.503,0.885,128.66,1,0.493,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
108185,7,2774,59805,19,0.501,0.51,54080,0.304,0.0,0.491,-21.405,0.957,174.35,1,0.519,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108195,7,423,43352,15,0.78,0.601,148547,0.955,0.0,0.794,-6.84,0.939,89.566,1,0.155,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
108209,7,194,13809,16,0.6990000000000001,0.468,169349,0.927,0.0,0.7809999999999999,-8.998,0.921,88.4,1,0.345,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
108227,7,4795,46150,17,0.721,0.528,71333,0.66,0.0,0.7390000000000001,-13.3,0.949,75.678,1,0.38,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108229,7,8544,50082,17,0.7909999999999999,0.5589999999999999,209493,0.8079999999999999,0.0,0.722,-8.091000000000001,0.924,139.234,1,0.453,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
108231,7,6454,44239,19,0.644,0.68,102973,0.664,0.0,0.94,-8.772,0.933,120.531,1,0.516,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
108243,7,10502,12374,18,0.8370000000000001,0.547,47467,0.505,0.0,0.7490000000000001,-12.116,0.918,91.24,1,0.524,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
108265,7,5898,4690,18,0.88,0.511,185187,0.873,0.0,0.721,-9.009,0.948,77.777,1,0.129,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
108280,7,3124,65621,18,0.85,0.718,40356,0.504,0.0,0.319,-8.946,0.8809999999999999,79.127,1,0.7090000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
108283,7,7725,55498,15,0.732,0.546,236733,0.5870000000000001,0.0,0.946,-14.1,0.92,81.187,1,0.6829999999999999,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
108299,7,11073,79236,17,0.918,0.3720000000000001,117851,0.985,0.0004730000000000001,0.905,-5.6370000000000005,0.899,73.327,1,0.219,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108315,7,8834,48251,17,0.903,0.568,236821,0.6609999999999999,0.0,0.755,-8.698,0.933,99.957,1,0.496,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
108322,7,7067,5580,16,0.872,0.547,214336,0.863,0.0,0.6629999999999999,-9.932,0.926,82.69200000000002,1,0.546,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
108375,7,6454,91367,18,0.845,0.487,85267,0.985,5.7200000000000015e-05,0.961,-7.317,0.929,69.546,1,0.195,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108386,7,7725,62285,15,0.779,0.581,50693,0.888,0.0,0.8590000000000001,-11.597,0.635,106.395,1,0.462,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108404,7,7725,49726,15,0.642,0.568,30667,0.6940000000000001,1.71e-06,0.966,-15.492,0.905,71.296,1,0.35100000000000003,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
108423,7,3594,22293,16,0.754,0.637,76395,0.391,0.0,0.95,-20.546,0.924,125.604,1,0.409,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
108431,7,9251,87525,17,0.7859999999999999,0.561,117438,0.382,0.0,0.748,-19.971,0.889,130.17700000000002,1,0.465,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
108446,7,579,48312,15,0.772,0.493,159785,0.6609999999999999,0.0,0.6890000000000001,-14.011,0.946,170.81900000000005,1,0.0923,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
108456,7,9996,86834,16,0.861,0.435,88613,0.155,0.00421,0.674,-20.146,0.305,79.077,1,0.256,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
108480,7,2264,105540,18,0.772,0.7490000000000001,100232,0.581,0.0,0.8140000000000001,-9.081,0.938,104.708,1,0.688,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
108490,7,8397,35464,17,0.765,0.342,67570,0.5329999999999999,0.0,0.846,-11.828,0.485,89.416,1,0.7829999999999999,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108494,7,6454,57991,18,0.755,0.5720000000000001,162467,0.715,0.0,0.6659999999999999,-8.533,0.91,133.911,1,0.684,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
108511,7,7725,95008,14,0.7609999999999999,0.63,60333,0.532,0.0,0.622,-15.983,0.917,76.101,1,0.569,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
108518,7,2106,11135,15,0.78,0.574,210107,0.931,0.0,0.845,-6.422999999999999,0.657,148.736,1,0.532,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
108522,7,7725,10248,14,0.669,0.654,112467,0.445,0.0,0.628,-15.050999999999998,0.929,102.432,1,0.7170000000000001,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
108527,7,7725,82852,15,0.726,0.687,72307,0.491,0.0,0.877,-14.970999999999998,0.95,77.441,1,0.875,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
108586,7,5077,71351,16,0.885,0.493,138770,0.825,1.84e-06,0.718,-12.772,0.934,111.726,1,0.256,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
108606,7,3636,39172,18,0.905,0.523,173960,0.251,0.0,0.843,-29.692,0.909,96.111,1,0.234,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
108648,7,423,71974,15,0.841,0.647,207040,0.8059999999999999,0.0,0.8740000000000001,-9.226,0.943,119.98,1,0.461,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
108659,7,7245,22348,15,0.482,0.471,168928,0.785,0.0,0.396,-5.915,0.219,112.341,1,0.599,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
108661,7,515,49715,15,0.883,0.51,59533,0.912,0.0,0.966,-12.107,0.916,84.988,1,0.293,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
108668,7,5018,18466,16,0.8009999999999999,0.417,43787,0.831,0.0,0.74,-8.986,0.769,76.995,1,0.25,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
108712,7,10502,15974,17,0.8220000000000001,0.627,35480,0.595,0.0,0.836,-15.765999999999998,0.937,76.797,1,0.828,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108714,7,6430,73627,17,0.87,0.57,127707,0.6829999999999999,0.0,0.77,-10.411,0.925,137.782,1,0.583,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
108719,7,10502,4074,17,0.879,0.524,233027,0.482,3.29e-06,0.785,-18.774,0.926,136.813,1,0.518,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108735,7,10562,105428,16,0.823,0.6509999999999999,164719,0.6629999999999999,0.0,0.8140000000000001,-8.036,0.937,74.67699999999998,1,0.825,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
108743,7,6454,88463,18,0.7390000000000001,0.655,137067,0.775,0.0,0.7,-7.848,0.933,84.682,1,0.6920000000000001,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
108749,7,204,89782,16,0.835,0.511,145947,0.256,0.0,0.182,-10.753,0.0415,118.951,1,0.27,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
108761,7,10502,78787,17,0.7090000000000001,0.535,87987,0.274,0.0,0.7090000000000001,-17.499000000000002,0.916,99.22,1,0.53,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108789,7,5018,72857,15,0.605,0.522,198640,0.696,0.0,0.716,-11.704,0.951,173.266,1,0.138,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
108794,7,10502,15688,17,0.596,0.539,35600,0.152,0.00154,0.496,-22.44,0.728,118.928,1,0.555,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
108796,7,3286,62483,15,0.685,0.478,77044,0.187,0.0,0.737,-27.769,0.7879999999999999,83.557,1,0.522,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108802,7,8398,61021,15,0.852,0.509,71773,0.35,0.0,0.72,-22.275,0.897,94.81,1,0.518,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
108805,7,2106,60417,15,0.8059999999999999,0.551,102133,0.915,1.16e-06,0.687,-6.785,0.655,89.411,1,0.522,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
108849,7,10562,76569,15,0.8170000000000001,0.584,100664,0.897,0.0,0.9,-7.737999999999999,0.944,85.616,1,0.397,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
108851,7,10562,87871,15,0.845,0.669,73625,0.621,0.0,0.6709999999999999,-7.981,0.93,94.901,1,0.574,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108856,7,3594,27843,15,0.7909999999999999,0.669,148608,0.222,0.0,0.971,-19.921,0.961,73.836,1,0.552,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
108882,7,8282,32782,17,0.772,0.523,53533,0.804,1.18e-06,0.8,-12.331,0.949,106.819,1,0.311,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
108888,7,9996,51715,15,0.985,0.7390000000000001,97400,0.364,0.0,0.612,-12.543,0.923,79.984,1,0.759,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108905,7,7601,48141,15,0.777,0.532,170267,0.63,0.0,0.96,-22.078000000000007,0.91,83.307,1,0.19,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
108918,7,9996,99041,15,0.986,0.6940000000000001,101173,0.313,0.0,0.227,-12.648,0.915,79.684,1,0.725,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
108924,7,4929,84977,15,0.63,0.561,195707,0.7090000000000001,0.0,0.7809999999999999,-10.119,0.9,102.06,1,0.3720000000000001,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
108926,7,7911,72667,27,0.7829999999999999,0.607,52293,0.29600000000000004,0.0,0.429,-21.104,0.936,76.617,1,0.63,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108939,7,515,59455,14,0.759,0.643,79907,0.383,0.0,0.503,-18.961,0.7829999999999999,84.376,1,0.6809999999999999,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
108946,7,3697,53970,15,0.828,0.391,165987,0.8370000000000001,0.0,0.85,-13.658,0.524,74.78699999999998,1,0.578,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
108948,7,423,94177,15,0.941,0.7140000000000001,80947,0.5920000000000001,0.0,0.913,-10.319,0.958,82.352,1,0.435,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
108957,7,2773,51924,14,0.831,0.486,95453,0.778,0.0,0.878,-13.373,0.949,91.498,1,0.488,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
108961,7,7725,50668,13,0.828,0.479,137600,0.562,1.57e-06,0.499,-18.448,0.922,84.06200000000003,1,0.5489999999999999,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
108995,7,3286,44609,14,0.872,0.545,73006,0.123,0.0,0.737,-24.108,0.7909999999999999,95.029,1,0.404,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
109013,7,1129,101124,19,0.8340000000000001,0.321,85333,0.979,0.0,0.5710000000000001,-10.969,0.882,91.918,1,0.0619,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
109039,7,11073,70323,15,0.908,0.392,48649,0.991,0.0,0.928,-2.268,0.544,83.99,1,0.7070000000000001,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
109059,7,2773,91272,14,0.904,0.482,171613,0.696,0.0,0.826,-7.407999999999999,0.945,80.222,1,0.341,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
109066,7,423,104359,14,0.797,0.75,57853,0.655,0.0,0.807,-9.086,0.941,89.94,1,0.247,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
109067,7,4693,109153,13,0.8220000000000001,0.54,171707,0.878,4.13e-05,0.716,-11.578,0.901,116.525,1,0.07,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
109074,7,7725,65992,13,0.893,0.579,70600,0.565,2.02e-05,0.524,-19.298,0.8590000000000001,126.18,1,0.366,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
109079,7,11073,65106,15,0.865,0.386,41775,0.953,0.0,0.893,-2.737,0.4970000000000001,102.773,1,0.578,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
109086,7,7067,48264,14,0.633,0.616,198810,0.342,0.0,0.494,-14.975,0.918,88.584,1,0.7020000000000001,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
109121,7,3163,68203,15,0.838,0.659,138853,0.424,0.0,0.672,-13.201,0.942,81.34899999999998,1,0.768,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
109127,7,283,106327,15,0.843,0.581,61066,0.667,0.0,0.899,-12.812,0.8759999999999999,93.545,1,0.711,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
109131,7,3636,32753,16,0.337,0.594,100933,0.478,0.0,0.6890000000000001,-14.335,0.928,123.301,1,0.218,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
109141,7,9996,597,15,0.977,0.728,89627,0.404,0.0,0.7070000000000001,-13.463,0.935,92.227,1,0.7859999999999999,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
109154,7,1129,44946,17,0.897,0.6679999999999999,42347,0.446,0.0,0.8440000000000001,-14.356,0.905,104.441,1,0.753,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
109155,7,5089,46043,15,0.799,0.586,238733,0.67,0.0,0.8390000000000001,-7.866,0.943,130.537,1,0.416,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
109170,7,4406,83136,22,0.836,0.534,144500,0.511,0.0,0.93,-9.523,0.5820000000000001,69.49,1,0.726,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
109198,7,8938,12685,13,0.732,0.605,85333,0.674,0.0,0.755,-7.454,0.8959999999999999,111.242,1,0.619,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
109207,7,4693,29532,12,0.665,0.449,116333,0.943,1.03e-05,0.966,-7.404,0.784,129.24,1,0.0781,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
109221,7,2773,13471,14,0.794,0.5770000000000001,137128,0.452,0.0,0.52,-16.174,0.944,108.524,1,0.316,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
109241,7,579,67145,13,0.7490000000000001,0.659,115533,0.445,0.0,0.46,-15.845999999999998,0.944,135.533,1,0.313,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
109247,7,10531,78821,14,0.8370000000000001,0.442,72667,0.917,0.0,0.8340000000000001,-9.436,0.805,84.04899999999998,1,0.415,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
109251,7,10531,2631,14,0.8009999999999999,0.479,76493,0.797,0.0,0.8440000000000001,-9.38,0.853,94.891,1,0.8190000000000001,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
109253,7,7234,54379,15,0.745,0.6659999999999999,154847,0.67,0.0,0.235,-11.295,0.938,126.616,1,0.229,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
109283,7,5451,50848,15,0.893,0.454,105280,0.565,1.09e-05,0.674,-18.632,0.931,91.62,1,0.331,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
109284,7,3286,54663,13,0.773,0.515,48227,0.732,0.0,0.938,-23.826,0.894,104.512,1,0.04,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
109292,7,1011,107492,14,0.878,0.482,230377,0.731,0.0,0.782,-11.889,0.846,113.897,1,0.0821,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
109301,7,2752,88278,14,0.8109999999999999,0.564,213480,0.722,0.0,0.667,-12.567,0.961,171.486,1,0.157,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
109316,7,3051,46692,15,0.917,0.675,92880,0.468,0.0,0.836,-10.428,0.938,118.689,1,0.502,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
109341,7,8641,105326,13,0.852,0.4320000000000001,133950,0.924,4.4e-06,0.97,-11.111,0.883,132.14,1,0.219,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
109347,7,6878,93113,14,0.918,0.5379999999999999,164840,0.797,1.76e-05,0.586,-12.169,0.95,75.923,1,0.448,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
109351,7,8641,106442,13,0.8859999999999999,0.581,208507,0.452,0.0,0.7759999999999999,-18.291,0.913,125.273,1,0.213,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
109354,7,2773,87105,13,0.862,0.534,118613,0.8640000000000001,0.0,0.7959999999999999,-9.169,0.952,72.875,1,0.314,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
109356,7,423,106187,14,0.948,0.626,84067,0.616,0.0,0.715,-9.55,0.961,167.218,1,0.443,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
109371,7,9246,26947,13,0.848,0.597,147073,0.37,0.0,0.863,-21.752,0.95,85.07,1,0.604,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
109417,7,6430,65000,15,0.738,0.507,144126,0.914,0.0,0.8859999999999999,-7.1,0.8320000000000001,89.493,1,0.37,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
109469,7,9257,14107,15,0.858,0.504,191333,0.461,0.0,0.858,-16.774,0.939,79.475,1,0.244,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
109476,7,515,41871,12,0.631,0.647,129440,0.271,0.0,0.152,-14.241,0.897,131.187,1,0.645,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
109499,7,515,39875,13,0.7859999999999999,0.541,41800,0.939,0.0,0.5660000000000001,-10.294,0.871,86.63600000000002,1,0.377,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
109501,7,2106,66208,12,0.8959999999999999,0.655,229507,0.343,0.0,0.67,-19.391,0.944,101.292,1,0.595,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
109504,7,8511,75017,16,0.8390000000000001,0.617,101516,0.665,0.0,0.94,-11.442,0.945,96.898,1,0.22,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
109517,7,515,28156,13,0.8740000000000001,0.609,33600,0.7859999999999999,0.0,0.943,-10.89,0.8540000000000001,105.212,1,0.52,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
109539,7,1140,65312,31,0.858,0.562,165067,0.763,0.0,0.964,-12.473,0.933,131.523,1,0.457,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
109550,7,4681,11280,13,0.8059999999999999,0.607,31840,0.8390000000000001,0.0,0.6709999999999999,-10.478,0.948,117.085,1,0.14400000000000002,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
109571,7,10304,51462,15,0.954,0.609,71040,0.15,0.0,0.26,-12.98,0.103,92.837,1,0.875,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
109589,7,1302,20644,15,0.93,0.539,168627,0.867,0.0,0.857,-5.542000000000002,0.937,103.03,1,0.398,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
109592,7,5077,69420,13,0.688,0.439,77960,0.95,0.0,0.8109999999999999,-4.341,0.8909999999999999,94.502,1,0.359,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
109598,7,8544,100111,13,0.828,0.5489999999999999,79213,0.7809999999999999,9.73e-06,0.893,-8.156,0.932,136.203,1,0.473,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
109599,7,283,961,13,0.797,0.6,50587,0.6859999999999999,0.0,0.569,-11.982,0.947,97.316,1,0.8340000000000001,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
109628,7,9591,68883,19,0.812,0.682,36133,0.233,0.0,0.16399999999999998,-19.627,0.956,99.142,1,0.615,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
109633,7,6448,102608,15,0.747,0.513,192573,0.718,3.97e-06,0.932,-16.284000000000002,0.8909999999999999,127.823,1,0.07,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
109654,7,283,31489,13,0.913,0.636,52080,0.515,0.0,0.645,-12.847,0.916,105.295,1,0.759,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
109659,7,2061,27650,26,0.7809999999999999,0.682,64962,0.461,0.0,0.915,-13.251,0.949,79.054,1,0.564,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
109671,7,5451,66807,13,0.836,0.551,108583,0.28600000000000003,0.0,0.654,-24.066,0.959,166.94799999999995,1,0.624,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
109674,7,8282,94079,14,0.825,0.487,211867,0.883,0.0,0.957,-11.822,0.92,132.67600000000002,1,0.0607,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
109680,7,1129,83322,15,0.897,0.532,58267,0.353,0.0,0.7040000000000001,-25.895,0.8690000000000001,95.872,1,0.634,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
109681,7,6793,104766,15,0.693,0.413,130679,0.68,0.0,0.8340000000000001,-12.954,0.952,80.905,1,0.344,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
