,genre,artist_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,liveness_binary,danceability_binary,Major,Minor,A,A#,B,C,C#,D,D#,E,F,F#,G,G#
2280,1,5285,52714,54,0.415,0.635,216983,0.6459999999999999,0.00055,0.42,-5.246,0.0462,117.956,3,0.344,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2333,1,3574,23748,55,0.0259,0.38,203813,0.438,1.29e-05,0.154,-5.526,0.0962,179.40400000000002,3,0.349,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2379,1,9144,94319,49,0.322,0.589,177855,0.313,0.0,0.105,-10.001,0.13699999999999998,164.57299999999995,3,0.0905,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2388,1,8543,90410,51,0.457,0.562,216653,0.537,0.00028700000000000004,0.405,-6.58,0.027000000000000003,78.99600000000002,3,0.362,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2413,1,8153,20957,55,0.0145,0.665,220101,0.537,0.00183,0.0663,-7.847,0.132,154.385,3,0.836,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2443,1,7142,53247,67,0.201,0.585,221800,0.643,0.000306,0.14400000000000002,-8.392000000000001,0.0395,152.98,3,0.5920000000000001,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2444,1,1171,14004,59,0.00643,0.3720000000000001,194827,0.6,3.37e-05,0.139,-6.027,0.0351,188.96,3,0.0753,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2468,1,5991,23041,61,0.263,0.599,229933,0.7879999999999999,0.00525,0.155,-6.25,0.0294,100.001,3,0.581,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2476,1,1397,106481,54,2.75e-05,0.423,200813,0.818,0.000338,0.407,-3.603,0.102,171.03900000000004,3,0.496,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2532,8,2129,31704,45,0.777,0.561,150133,0.381,5.25e-05,0.12,-11.303,0.032,115.186,3,0.479,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2555,8,2928,12020,44,0.943,0.428,162333,0.18600000000000005,3.83e-05,0.108,-12.286,0.0275,78.62899999999998,3,0.4970000000000001,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2564,8,468,95977,44,0.151,0.48,234893,0.431,0.000259,0.084,-8.573,0.0438,164.45,3,0.375,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2569,8,8317,98139,41,0.0996,0.493,190405,0.628,6.32e-06,0.125,-7.085,0.036000000000000004,155.882,3,0.672,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2573,8,5393,38806,45,0.679,0.422,230286,0.35700000000000004,2.49e-05,0.129,-9.647,0.0351,79.801,3,0.41,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2581,8,159,63815,39,0.138,0.484,222440,0.511,3.02e-06,0.109,-5.932,0.0267,139.939,3,0.19,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2595,8,3649,37325,41,0.863,0.5720000000000001,225973,0.267,0.00172,0.105,-13.272,0.0299,86.20299999999997,3,0.321,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2611,8,1587,16182,45,0.436,0.353,224253,0.461,0.0,0.13,-5.812,0.0401,165.315,3,0.395,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2613,8,3298,59307,44,0.634,0.677,146613,0.441,0.0,0.24,-9.293,0.0274,95.285,3,0.688,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2628,8,4229,16527,40,0.168,0.382,187440,0.522,0.0,0.596,-6.829,0.0322,160.688,3,0.412,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2631,8,5091,13395,40,0.7979999999999999,0.446,185907,0.393,1.41e-05,0.094,-7.707999999999998,0.0265,81.111,3,0.38,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2649,8,4974,82241,48,0.982,0.392,198507,0.0566,4.22e-05,0.124,-10.985,0.0397,98.11,3,0.253,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2692,8,6522,32278,43,0.933,0.644,108467,0.28800000000000003,2.74e-06,0.108,-11.814,0.0293,89.211,3,0.56,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2709,8,3615,34367,40,0.14800000000000002,0.541,159507,0.478,0.0,0.181,-14.94,0.0345,189.001,3,0.954,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2712,8,6708,104226,41,0.484,0.563,193227,0.256,0.0,0.2,-12.765999999999998,0.034,132.035,3,0.384,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2717,8,3656,13937,38,0.7490000000000001,0.475,215880,0.393,0.000409,0.122,-7.627999999999999,0.029,132.128,3,0.315,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2759,8,7312,51228,44,0.6990000000000001,0.444,215400,0.757,0.0,0.329,-6.884,0.0541,154.26,3,0.5539999999999999,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2789,8,5709,76878,44,0.113,0.695,196520,0.8440000000000001,0.0,0.184,-3.5460000000000003,0.044,123.925,3,0.536,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2794,8,6204,26838,40,0.0803,0.4970000000000001,207187,0.728,0.0,0.125,-3.034,0.031,128.95,3,0.5429999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2807,8,3649,18143,42,0.825,0.419,151387,0.16899999999999998,0.0,0.0923,-13.373,0.0309,129.121,3,0.386,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2810,8,4556,31904,38,0.414,0.6679999999999999,215707,0.498,0.000959,0.15,-8.125,0.0344,91.73,3,0.315,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2819,8,11122,91890,42,0.407,0.6970000000000001,206733,0.5529999999999999,2.52e-05,0.0897,-10.522,0.149,173.933,3,0.6990000000000001,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2823,8,9514,27785,44,0.88,0.434,172613,0.232,1.93e-05,0.14,-12.985,0.0321,98.624,3,0.4320000000000001,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2838,8,2141,3100,38,0.436,0.491,213969,0.5670000000000001,0.0,0.192,-6.872999999999998,0.0298,173.896,3,0.508,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2843,8,4556,58592,38,0.639,0.341,224707,0.28,0.0113,0.0794,-10.741,0.0325,115.88,3,0.161,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2912,8,292,29001,39,0.913,0.435,197693,0.2,7.76e-06,0.201,-11.838,0.0257,82.88799999999998,3,0.172,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2932,8,6522,24838,42,0.8490000000000001,0.7140000000000001,146107,0.387,0.0,0.121,-9.997,0.0318,125.741,3,0.591,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2933,8,2417,54187,0,0.8320000000000001,0.639,179477,0.502,1.67e-06,0.1,-6.028,0.0247,85.04799999999999,3,0.382,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2966,8,292,98780,39,0.79,0.5770000000000001,186587,0.265,0.0,0.114,-11.462,0.0273,83.381,3,0.365,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2972,8,11064,47978,43,0.608,0.585,180960,0.213,8.89e-06,0.106,-13.667,0.0442,142.627,3,0.321,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2991,8,3656,6591,38,0.309,0.626,175373,0.247,0.0,0.0757,-14.287,0.026,94.072,3,0.43,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3000,8,3968,26153,38,0.165,0.514,207240,0.532,0.0,0.303,-6.167999999999998,0.0285,151.559,3,0.5479999999999999,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3017,8,11021,69971,40,0.737,0.512,179227,0.24,0.6509999999999999,0.106,-17.559,0.0329,62.101000000000006,3,0.175,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3050,8,11122,48329,42,0.889,0.5660000000000001,145667,0.133,0.000625,0.112,-18.399,0.0498,136.101,3,0.23,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3058,8,292,29982,37,0.083,0.59,190267,0.225,6.57e-05,0.145,-13.573,0.0248,85.54700000000003,3,0.34600000000000003,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3076,8,3898,6445,39,0.601,0.6759999999999999,234507,0.324,1.01e-05,0.123,-10.487,0.0371,117.051,3,0.32,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3085,8,2580,100786,40,0.0513,0.718,159931,0.649,0.0,0.111,-4.277,0.0655,122.287,3,0.0493,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3091,8,7877,59920,39,0.0112,0.7120000000000001,66973,0.578,0.0,0.106,-8.556000000000001,0.0362,114.032,3,0.374,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3096,8,3654,108250,44,0.89,0.529,130600,0.206,0.0,0.31,-11.717,0.03,95.513,3,0.255,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3097,8,9836,44163,50,0.5489999999999999,0.735,206973,0.276,0.000201,0.1,-18.071,0.044,142.97899999999996,3,0.966,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3102,8,5813,16288,38,0.133,0.4370000000000001,210107,0.74,0.0,0.0967,-4.525,0.0484,149.81,3,0.5579999999999999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3160,8,10707,80923,38,0.0273,0.609,213213,0.742,0.0,0.059,-6.598,0.0376,134.545,3,0.377,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3170,8,6522,32523,43,0.932,0.471,166067,0.261,0.0,0.0852,-10.86,0.0321,100.719,3,0.362,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3241,8,292,4946,39,0.932,0.431,227533,0.182,4.48e-06,0.0943,-11.925999999999998,0.031,97.436,3,0.256,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3243,8,3592,90267,38,0.159,0.535,201093,0.809,4.77e-06,0.355,-3.512,0.0298,130.023,3,0.511,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3251,8,10498,45308,38,0.794,0.614,136213,0.439,0.0,0.477,-9.053,0.127,111.248,3,0.616,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3259,8,8317,29528,39,0.338,0.511,205430,0.569,0.0,0.217,-5.631,0.0281,151.033,3,0.271,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3265,8,11340,122,37,0.373,0.46,220333,0.411,0.0,0.0896,-7.237999999999999,0.0314,158.988,3,0.115,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3273,8,9593,108,39,0.5670000000000001,0.7020000000000001,201507,0.52,0.0,0.0956,-6.852,0.0241,112.469,3,0.349,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3298,8,6861,35270,38,0.253,0.379,215067,0.6809999999999999,0.0,0.0968,-6.1720000000000015,0.0364,186.863,3,0.3720000000000001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3305,8,11122,13594,42,0.85,0.457,173001,0.185,5.58e-05,0.0972,-12.481,0.0291,97.343,3,0.277,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3311,8,2616,63552,39,0.5870000000000001,0.526,194293,0.383,0.0,0.134,-8.908999999999997,0.0397,148.158,3,0.103,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3324,8,2848,10159,38,0.252,0.579,186320,0.884,0.238,0.129,-4.59,0.0757,171.671,3,0.906,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3327,8,10644,61553,38,0.305,0.636,153453,0.684,0.0,0.116,-4.142,0.0259,112.447,3,0.58,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3347,1,20,88416,55,0.000651,0.2,184427,0.863,0.0,0.339,-3.424,0.0626,93.977,3,0.468,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3353,1,9629,8541,55,0.353,0.155,230998,0.434,0.000589,0.145,-9.074,0.0361,85.973,3,0.275,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3354,1,3331,45845,50,8.79e-05,0.4970000000000001,165863,0.986,1.36e-06,0.0889,-4.083,0.0937,175.56,3,0.556,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3375,1,1397,88854,53,0.000279,0.35600000000000004,220000,0.9,0.000243,0.253,-3.132,0.0897,171.835,3,0.604,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3387,1,3331,23055,50,3.13e-05,0.5379999999999999,176544,0.994,0.00129,0.322,-3.603,0.0938,108.02,3,0.279,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3396,1,5991,85103,54,0.042,0.466,173933,0.965,0.0,0.101,-2.597,0.0904,95.028,3,0.453,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3404,1,7348,47502,54,0.000263,0.5710000000000001,208653,0.875,0.0004440000000000001,0.161,-3.57,0.111,90.978,3,0.735,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3420,1,4153,97518,68,0.0029,0.736,225760,0.711,0.000275,0.0948,-5.502999999999999,0.0352,112.309,3,0.7190000000000001,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3426,1,4390,7215,51,0.701,0.599,71427,0.396,0.82,0.11,-8.519,0.138,104.068,3,0.691,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3434,1,3422,85310,50,0.878,0.6759999999999999,207080,0.301,0.000187,0.11,-10.619000000000002,0.0384,100.993,3,0.213,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3469,1,3483,43013,50,0.0251,0.677,135625,0.5329999999999999,0.000431,0.135,-6.556,0.0384,112.446,3,0.487,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3482,1,6927,30146,66,0.557,0.4,227587,0.541,2.13e-05,0.136,-4.527,0.0274,99.343,3,0.268,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3496,1,1397,31323,53,0.00238,0.429,214787,0.889,0.0,0.13,-3.855,0.0786,95.07,3,0.284,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3514,1,3401,71104,60,0.101,0.467,201707,0.645,0.00524,0.14400000000000002,-7.614,0.0364,127.947,3,0.71,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3521,1,9129,75721,49,0.0004480000000000001,0.313,176975,0.605,0.0,0.136,-6.261,0.0447,114.182,3,0.379,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3549,1,9085,95579,51,0.8420000000000001,0.493,219960,0.159,0.581,0.162,-11.048,0.0434,116.074,3,0.38,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3553,1,3848,75630,50,0.215,0.591,209489,0.616,0.00223,0.0865,-7.2,0.0279,117.089,3,0.444,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3601,1,9348,88493,49,9.91e-06,0.28600000000000003,164384,0.973,4.4299999999999986e-05,0.0298,-3.448,0.128,105.836,3,0.474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3622,1,5169,14088,64,0.0664,0.575,187520,0.679,0.0,0.0956,-3.845,0.0278,107.878,3,0.601,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3656,1,4326,8072,51,0.00031,0.6659999999999999,168667,0.603,0.00131,0.0993,-7.314,0.0258,116.84,3,0.195,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3663,1,11440,25981,51,0.00997,0.409,180442,0.595,3.6e-05,0.233,-8.845,0.177,93.48,3,0.152,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3674,1,10770,18713,51,0.5489999999999999,0.8490000000000001,200880,0.19,0.00229,0.102,-9.628,0.0447,113.955,3,0.203,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3678,1,9144,53743,48,0.479,0.458,202248,0.502,0.0,0.102,-7.483,0.361,174.09799999999996,3,0.612,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3680,1,3782,58920,53,0.278,0.34600000000000003,233373,0.511,0.0456,0.122,-10.022,0.044,134.92700000000002,3,0.212,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3685,1,4332,109291,55,0.069,0.474,199600,0.698,0.0,0.179,-5.541,0.277,102.289,3,0.7290000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3693,1,9321,89688,47,0.123,0.312,215693,0.562,0.173,0.136,-6.495,0.0298,185.725,3,0.514,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3699,1,3782,4192,54,0.022,0.584,180373,0.872,0.927,0.127,-6.636,0.0365,84.075,3,0.818,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3714,1,5991,90440,48,0.105,0.502,178867,0.831,1.3e-06,0.174,-3.723,0.295,199.972,3,0.451,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3757,1,8604,71965,52,0.391,0.463,203095,0.337,0.000176,0.0728,-9.852,0.0723,129.925,3,0.3720000000000001,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3765,1,9085,92924,51,0.915,0.409,182107,0.253,0.0278,0.104,-9.88,0.0363,114.023,3,0.218,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3796,1,3369,55500,51,0.000267,0.422,184920,0.974,0.0,0.359,-3.689,0.0991,156.10299999999995,3,0.464,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3802,1,2075,56843,49,0.000126,0.436,189853,0.8690000000000001,6.23e-05,0.0896,-4.378,0.065,138.812,3,0.243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3809,1,6904,60280,49,0.0008439999999999999,0.29,168750,0.629,0.000728,0.107,-7.0520000000000005,0.0637,179.797,3,0.289,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3815,1,10267,33291,50,0.425,0.629,171955,0.426,0.0,0.14,-6.726,0.0287,114.921,3,0.411,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3816,1,4142,87775,53,0.0581,0.324,204427,0.78,2.81e-05,0.14400000000000002,-7.412000000000001,0.0655,111.46,3,0.464,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3901,1,10440,70099,49,0.71,0.767,60000,0.488,0.0,0.158,-4.412,0.078,179.87400000000005,3,0.502,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3905,1,6925,9843,49,0.0721,0.29600000000000004,239598,0.494,0.0507,0.108,-10.49,0.037000000000000005,163.66899999999995,3,0.175,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3910,1,9297,69000,53,0.0211,0.388,216027,0.8,0.0,0.212,-6.33,0.0783,194.74400000000003,3,0.35700000000000004,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3913,1,10440,70832,49,0.933,0.6890000000000001,60000,0.289,2.18e-06,0.104,-9.519,0.0932,131.238,3,0.32299999999999995,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3951,1,7280,92130,50,0.0103,0.475,235334,0.8809999999999999,2.54e-06,0.07400000000000001,-3.207,0.0573,140.912,3,0.426,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4020,1,10241,90188,53,0.8959999999999999,0.422,190587,0.208,0.0265,0.192,-15.886,0.0318,111.546,3,0.354,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4046,1,1346,102276,46,0.13,0.493,213831,0.343,0.0,0.116,-9.299,0.0293,103.37,3,0.163,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4085,1,8150,72524,51,0.5489999999999999,0.7959999999999999,193391,0.3670000000000001,0.00147,0.3,-10.029,0.0453,119.943,3,0.15,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4183,1,6578,484,49,0.329,0.474,237062,0.525,0.0,0.228,-5.936,0.0318,147.991,3,0.328,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4192,1,11243,90979,46,0.7340000000000001,0.742,175173,0.501,2.41e-06,0.17800000000000002,-7.404,0.042,117.037,3,0.37,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4195,1,8904,4104,48,0.226,0.386,200453,0.693,0.0,0.153,-3.141,0.0315,155.937,3,0.395,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4208,1,11086,66554,47,0.12,0.313,213128,0.52,0.452,0.0993,-9.436,0.0298,144.249,3,0.511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4215,1,1241,18073,54,0.546,0.764,182893,0.534,0.0823,0.404,-10.966,0.0982,143.519,3,0.647,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4257,1,6925,70616,48,0.00599,0.421,118465,0.785,1.5e-06,0.0941,-9.461,0.095,117.021,3,0.396,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4268,1,2002,2928,47,0.0224,0.35100000000000003,189914,0.634,0.00514,0.523,-7.1960000000000015,0.0377,131.835,3,0.109,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4285,1,7367,5280,54,0.0058200000000000005,0.289,208134,0.841,0.00771,0.267,-4.33,0.146,183.17,3,0.399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4289,1,10267,4834,48,0.00772,0.321,167890,0.937,9.46e-05,0.21,-4.2810000000000015,0.0613,172.97400000000005,3,0.344,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4298,1,7842,51867,51,0.5529999999999999,0.536,235588,0.593,1.19e-05,0.168,-7.32,0.0298,104.827,3,0.481,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4340,1,9085,34559,51,0.29100000000000004,0.7240000000000001,175733,0.292,0.0007480000000000001,0.231,-8.512,0.253,81.40899999999998,3,0.524,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4374,1,1857,43882,48,0.0056700000000000006,0.4270000000000001,219760,0.959,0.000279,0.151,-4.67,0.0711,84.979,3,0.398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4392,1,752,97569,52,0.0174,0.339,238662,0.943,0.0,0.0593,-4.285,0.125,184.999,3,0.4270000000000001,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4394,1,60,37306,53,0.619,0.545,205500,0.573,0.004079999999999999,0.104,-6.0070000000000014,0.246,118.07,3,0.344,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4403,1,1397,40090,49,8.41e-06,0.525,186907,0.973,0.00426,0.39,-4.087,0.0887,99.693,3,0.515,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4431,1,9645,46195,51,0.208,0.322,132147,0.555,0.004370000000000001,0.325,-8.726,0.129,96.019,3,0.397,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4452,1,10495,88080,48,0.28800000000000003,0.387,178933,0.552,3.72e-06,0.303,-7.086,0.0297,183.171,3,0.336,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4474,1,7753,60927,55,0.00018,0.531,177560,0.92,0.00613,0.32,-5.013,0.0397,152.2,3,0.9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4477,1,5734,11863,52,0.327,0.484,195160,0.8690000000000001,0.000132,0.112,-3.778,0.0322,125.63,3,0.757,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4499,1,4183,82478,44,0.0277,0.343,161466,0.675,0.0,0.322,-6.2170000000000005,0.0565,159.535,3,0.47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4508,1,8864,87131,48,0.000312,0.4970000000000001,236387,0.836,8.51e-05,0.194,-4.494,0.0295,142.071,3,0.507,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4511,1,8617,12951,47,0.000434,0.413,191453,0.966,0.0,0.16,-3.539,0.103,177.05599999999995,3,0.527,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4539,1,9353,56025,49,0.758,0.453,168107,0.269,0.00433,0.122,-13.109000000000002,0.302,75.098,3,0.191,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4548,1,9353,83432,49,0.6890000000000001,0.609,209437,0.217,0.00126,0.112,-11.268,0.0459,115.638,3,0.17,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4579,1,152,55777,48,0.406,0.428,231640,0.446,2.97e-05,0.33,-6.702000000000001,0.0285,73.84,3,0.13699999999999998,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4618,1,9321,105623,43,0.0994,0.583,198973,0.401,0.00826,0.175,-7.345,0.0302,117.944,3,0.229,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4633,1,7208,78622,48,0.0302,0.684,170560,0.622,1.09e-06,0.277,-5.313,0.0334,125.974,3,0.368,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4651,1,8168,94925,50,0.76,0.529,186335,0.449,2.5e-06,0.0954,-8.005,0.0426,80.77600000000002,3,0.37,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4663,1,9344,102638,54,0.0404,0.358,229960,0.804,0.0,0.111,-8.533999999999999,0.302,91.842,3,0.625,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4685,1,10495,32586,49,0.236,0.395,178376,0.502,5.79e-06,0.332,-8.328,0.0309,183.237,3,0.32299999999999995,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4706,1,9321,105214,43,0.602,0.573,167053,0.35200000000000004,0.000185,0.229,-9.31,0.0419,90.982,3,0.624,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4735,8,9666,101430,46,0.967,0.4920000000000001,196760,0.165,0.00472,0.115,-14.268,0.0358,109.284,3,0.316,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4741,8,10651,21964,38,0.0712,0.366,219213,0.5489999999999999,2.15e-06,0.173,-4.383,0.035,124.328,3,0.333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4758,8,10707,15012,38,0.444,0.596,207307,0.324,8.859999999999999e-05,0.135,-7.632999999999999,0.0265,125.967,3,0.29,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4763,8,5160,41062,43,0.66,0.524,184640,0.449,0.000233,0.105,-6.768,0.0289,110.93,3,0.21600000000000005,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4793,8,4605,75792,41,0.5820000000000001,0.345,238613,0.3,7.03e-06,0.0762,-13.468,0.0375,178.012,3,0.293,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4810,8,5709,44497,38,0.715,0.4320000000000001,214173,0.545,0.0,0.275,-7.548999999999999,0.0441,138.662,3,0.3670000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4816,8,8317,68093,39,0.361,0.4970000000000001,196321,0.53,0.0,0.0835,-5.121,0.0311,160.028,3,0.284,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4819,8,2040,54014,37,0.439,0.546,168293,0.387,3.1e-06,0.251,-8.363999999999999,0.0259,143.908,3,0.404,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4840,8,7877,58223,38,0.84,0.5820000000000001,152920,0.18600000000000005,2.89e-06,0.108,-8.873,0.0336,143.334,3,0.488,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
